Timestamp,CPU_Usage,Memory_Usage
2026-06-14 21:40:19,19.2,91.3
2026-06-14 21:40:20,43.6,91.7
2026-06-14 21:40:21,24.6,92.1
2026-06-14 21:40:22,22.5,92.3
2026-06-14 21:40:23,36.7,93.6
2026-06-14 21:40:24,21.7,93.7
2026-06-14 21:40:25,25.3,93.5
2026-06-14 21:40:26,28.2,93.7
2026-06-14 21:40:27,32.6,94.3
2026-06-14 21:40:28,36.2,92.5
2026-06-14 21:40:29,28.9,92.6
2026-06-14 21:40:30,17.5,92.8
2026-06-14 21:40:31,27.9,93.0
2026-06-14 21:40:32,32.4,93.5
2026-06-14 21:40:33,16.6,93.8
2026-06-14 21:40:34,16.6,93.8
2026-06-14 21:40:35,28.2,94.0
2026-06-14 21:40:36,47.0,94.7
2026-06-14 21:40:37,40.3,95.2
2026-06-14 21:40:38,48.8,93.7
2026-06-14 21:40:39,20.7,93.8
2026-06-14 21:40:40,31.6,94.2
2026-06-14 21:40:41,28.7,93.5
2026-06-14 21:40:42,23.9,93.6
2026-06-14 21:40:43,29.9,93.8
2026-06-14 21:40:44,36.0,95.4
2026-06-14 21:40:45,37.9,94.4
2026-06-14 21:40:46,45.9,94.7
2026-06-14 21:40:47,26.3,94.8
2026-06-14 21:40:48,33.8,92.8
2026-06-14 21:40:49,36.2,91.6
2026-06-14 21:40:50,32.6,90.4
2026-06-14 21:40:51,29.1,90.5
2026-06-14 21:40:52,18.5,90.6
2026-06-14 21:40:53,9.7,90.6
2026-06-14 21:40:54,15.1,91.0
2026-06-14 21:40:55,25.2,91.3
2026-06-14 21:40:56,16.8,91.4
2026-06-14 21:40:57,12.9,91.6
2026-06-14 21:40:58,21.6,91.7
2026-06-14 21:40:59,17.5,92.5
2026-06-14 21:41:00,21.3,92.3
2026-06-14 21:41:01,25.3,92.4
2026-06-14 21:41:02,9.9,92.6
2026-06-14 21:41:04,20.4,93.1
2026-06-14 21:41:05,29.7,93.3
2026-06-14 21:41:06,10.8,93.1
2026-06-14 21:41:07,17.0,93.1
2026-06-14 21:41:08,25.6,93.4
2026-06-14 21:41:09,42.0,95.0
2026-06-14 21:41:10,41.7,94.9
2026-06-14 21:41:11,46.8,94.2
2026-06-14 21:41:12,52.1,94.3
2026-06-14 21:41:13,68.9,96.5
2026-06-14 21:41:14,72.1,93.2
2026-06-14 21:41:15,37.6,93.2
2026-06-14 21:41:16,53.6,94.5
2026-06-14 21:41:17,57.6,94.3
2026-06-14 21:41:18,33.8,92.8
2026-06-14 21:41:19,25.6,92.3
2026-06-14 21:41:20,31.2,92.6
2026-06-14 21:41:21,45.4,94.5
2026-06-14 21:41:22,28.3,93.8
2026-06-14 21:41:23,29.7,92.7
2026-06-14 21:41:24,30.0,92.7
2026-06-14 21:41:25,45.2,93.2
2026-06-14 21:41:26,55.6,93.7
2026-06-14 21:41:27,68.5,95.1
2026-06-14 21:41:28,66.9,95.8
2026-06-14 21:41:29,60.4,93.0
2026-06-14 21:41:30,14.6,93.0
2026-06-14 21:41:31,35.6,95.9
2026-06-14 21:41:32,67.9,95.2
2026-06-14 21:41:33,34.1,95.1
2026-06-14 21:41:34,29.8,94.0
2026-06-14 21:41:35,44.2,93.1
2026-06-14 21:41:36,27.0,92.4
2026-06-14 21:41:37,21.6,92.6
2026-06-14 21:41:39,37.8,93.0
2026-06-14 21:41:40,32.2,93.6
2026-06-14 21:41:41,71.3,94.5
2026-06-14 21:41:42,81.2,95.3
2026-06-14 21:41:43,63.7,90.1
2026-06-14 21:41:44,47.8,90.6
2026-06-14 21:41:45,17.3,91.1
2026-06-14 21:41:46,12.8,90.9
2026-06-14 21:41:47,24.2,90.9
2026-06-14 21:41:48,13.6,91.0
2026-06-14 21:41:49,29.9,92.0
2026-06-14 21:41:50,45.4,92.6
2026-06-14 21:41:51,35.8,93.3
2026-06-14 21:41:52,35.0,92.9
2026-06-14 21:41:53,59.9,93.8
2026-06-14 21:41:54,56.6,95.2
2026-06-14 21:41:55,61.9,94.6
2026-06-14 21:41:56,74.3,93.0
2026-06-14 21:41:57,30.8,92.3
2026-06-14 21:41:58,17.6,91.7
2026-06-14 21:41:59,34.7,92.0
2026-06-14 21:42:00,18.6,92.2
2026-06-14 21:42:01,13.3,92.1
2026-06-14 21:42:02,21.5,92.3
2026-06-14 21:42:03,16.4,92.2
2026-06-14 21:42:04,23.4,92.3
2026-06-14 21:42:05,29.0,92.6
2026-06-14 21:42:06,16.7,92.8
2026-06-14 21:42:07,25.8,92.9
2026-06-14 21:42:08,50.7,93.8
2026-06-14 21:42:09,35.2,94.1
2026-06-14 21:42:10,50.6,93.7
2026-06-14 21:42:11,59.4,94.7
2026-06-14 21:42:12,89.8,94.9
2026-06-14 21:42:13,73.2,92.9
2026-06-14 21:42:14,50.0,93.7
2026-06-14 21:42:15,38.4,95.0
2026-06-14 21:42:16,80.2,95.7
2026-06-14 21:42:17,59.7,92.9
2026-06-14 21:42:18,16.8,92.9
2026-06-14 21:42:19,22.3,93.3
2026-06-14 21:42:20,26.3,93.4
2026-06-14 21:42:21,14.1,93.3
2026-06-14 21:42:22,18.9,92.9
2026-06-14 21:42:23,22.5,93.0
2026-06-14 21:42:24,17.0,93.1
2026-06-14 21:42:25,74.2,94.9
2026-06-14 21:42:27,41.2,92.4
2026-06-14 21:42:28,13.2,92.3
2026-06-14 21:42:29,23.7,92.4
2026-06-14 21:42:30,23.7,92.8
2026-06-14 21:42:31,22.3,93.1
2026-06-14 21:42:32,44.6,93.6
2026-06-14 21:42:33,37.6,94.1
2026-06-14 21:42:34,50.2,95.1
2026-06-14 21:42:35,88.6,93.2
2026-06-14 21:42:36,71.2,93.3
2026-06-14 21:42:37,37.2,93.2
2026-06-14 21:42:38,47.5,93.5
2026-06-14 21:42:39,63.7,94.1
2026-06-14 21:42:40,61.4,94.4
2026-06-14 21:42:41,31.1,94.5
2026-06-14 21:42:42,42.8,96.0
2026-06-14 21:42:43,32.2,93.8
2026-06-14 21:42:44,40.1,92.8
2026-06-14 21:42:45,16.7,92.8
2026-06-14 21:42:46,12.0,92.8
2026-06-14 21:42:47,23.0,92.9
2026-06-14 21:42:48,9.6,92.9
2026-06-14 21:42:49,16.0,93.0
2026-06-14 21:42:50,55.7,93.7
2026-06-14 21:42:51,30.0,93.9
2026-06-14 21:42:52,20.4,93.9
2026-06-14 21:42:53,28.9,94.2
2026-06-14 21:42:54,25.1,94.3
2026-06-14 21:42:55,18.0,94.4
2026-06-14 21:42:56,23.6,94.5
2026-06-14 21:42:57,20.0,94.6
2026-06-14 21:42:58,21.6,95.0
2026-06-14 21:42:59,57.5,93.4
2026-06-14 21:43:00,37.3,95.6
2026-06-14 21:43:01,29.8,93.8
2026-06-14 21:43:02,34.6,93.3
2026-06-14 21:43:03,14.9,93.3
2026-06-14 21:43:04,29.9,94.1
2026-06-14 21:43:05,46.9,95.0
2026-06-14 21:43:06,73.3,95.2
2026-06-14 21:43:07,83.7,94.4
2026-06-14 21:43:08,59.6,94.5
2026-06-14 21:43:09,22.8,94.8
2026-06-14 21:43:10,24.5,94.8
2026-06-14 21:43:11,45.9,95.9
2026-06-14 21:43:12,56.0,93.9
2026-06-14 21:43:13,27.3,94.0
2026-06-14 21:43:14,35.1,94.2
2026-06-14 21:43:15,25.5,94.2
2026-06-14 21:43:16,41.5,94.2
2026-06-14 21:43:17,63.5,94.7
2026-06-14 21:43:18,46.7,95.0
2026-06-14 21:43:19,63.3,94.8
2026-06-14 21:43:21,60.3,93.9
2026-06-14 21:43:22,46.0,94.1
2026-06-14 21:43:23,70.7,94.9
2026-06-14 21:43:24,56.6,94.5
2026-06-14 21:43:25,51.2,93.3
2026-06-14 21:43:26,55.6,93.8
2026-06-14 21:43:27,51.0,94.8
2026-06-14 21:43:28,60.2,94.2
2026-06-14 21:43:29,62.5,93.9
2026-06-14 21:43:30,65.7,94.6
2026-06-14 21:43:31,43.9,94.6
2026-06-14 21:43:33,52.7,95.2
2026-06-14 21:43:34,50.1,93.5
2026-06-14 21:43:35,48.1,93.7
2026-06-14 21:43:36,40.7,93.9
2026-06-14 21:43:37,28.7,94.0
2026-06-14 21:43:38,31.9,94.1
2026-06-14 21:43:39,59.1,94.2
2026-06-14 21:43:40,59.9,95.8
2026-06-14 21:43:41,63.1,95.7
2026-06-14 21:43:42,70.7,93.6
2026-06-14 21:43:43,32.8,93.6
2026-06-14 21:43:44,53.5,93.8
2026-06-14 21:43:45,26.2,94.0
2026-06-14 21:43:46,17.1,93.9
2026-06-14 21:43:47,36.5,94.9
2026-06-14 21:43:48,47.2,94.5
2026-06-14 21:43:49,46.1,92.8
2026-06-14 21:43:50,63.7,95.3
2026-06-14 21:43:51,46.1,95.1
2026-06-14 21:43:52,44.0,93.8
2026-06-14 21:43:53,56.3,95.4
2026-06-14 21:43:54,58.1,96.4
2026-06-14 21:43:55,93.8,93.7
2026-06-14 21:43:56,68.5,94.5
2026-06-14 21:43:57,36.4,94.3
2026-06-14 21:43:58,40.6,94.7
2026-06-14 21:43:59,40.1,95.2
2026-06-14 21:44:00,31.2,93.2
2026-06-14 21:44:01,7.8,93.1
2026-06-14 21:44:02,35.0,93.2
2026-06-14 21:44:03,11.8,93.3
2026-06-14 21:44:04,10.9,93.3
2026-06-14 21:44:05,24.2,93.6
2026-06-14 21:44:06,15.1,93.7
2026-06-14 21:44:07,9.4,93.7
2026-06-14 21:44:08,24.3,94.1
2026-06-14 21:44:09,23.0,93.6
2026-06-14 21:44:10,42.4,94.4
2026-06-14 21:44:11,48.2,93.9
2026-06-14 21:44:12,16.5,93.1
2026-06-14 21:44:13,16.1,93.2
2026-06-14 21:44:14,22.4,93.3
2026-06-14 21:44:15,16.2,93.3
2026-06-14 21:44:16,8.9,93.4
2026-06-14 21:44:17,27.3,93.7
2026-06-14 21:44:18,33.7,94.1
2026-06-14 21:44:20,47.8,94.3
2026-06-14 21:44:21,80.3,94.9
2026-06-14 21:44:22,61.7,92.3
2026-06-14 21:44:23,36.0,91.1
2026-06-14 21:44:24,38.4,91.6
2026-06-14 21:44:25,68.1,94.1
2026-06-14 21:44:26,38.4,94.4
2026-06-14 21:44:27,67.1,94.1
2026-06-14 21:44:28,59.8,95.0
2026-06-14 21:44:29,67.0,94.7
2026-06-14 21:44:30,30.2,94.0
2026-06-14 21:44:31,19.4,93.2
2026-06-14 21:44:32,19.9,93.0
2026-06-14 21:44:33,37.1,92.6
2026-06-14 21:44:34,8.0,92.7
2026-06-14 21:44:35,17.5,93.6
2026-06-14 21:44:36,24.7,93.7
2026-06-14 21:44:37,13.2,93.9
2026-06-14 21:44:38,40.8,94.4
2026-06-14 21:44:39,22.3,94.6
2026-06-14 21:44:40,12.9,94.0
2026-06-14 21:44:41,18.1,94.2
2026-06-14 21:44:42,9.9,94.3
2026-06-14 21:44:43,20.9,94.3
2026-06-14 21:44:44,37.1,92.3
2026-06-14 21:44:45,17.4,92.7
2026-06-14 21:44:46,19.3,93.9
2026-06-14 21:44:47,40.7,94.4
2026-06-14 21:44:48,28.7,94.4
2026-06-14 21:44:49,20.1,95.1
2026-06-14 21:44:50,71.7,94.6
2026-06-14 21:44:51,40.2,95.1
2026-06-14 21:44:52,41.6,93.4
2026-06-14 21:44:53,29.5,94.3
2026-06-14 21:44:54,21.8,94.8
2026-06-14 21:44:55,28.7,93.8
2026-06-14 21:44:56,28.4,93.8
2026-06-14 21:44:57,16.2,93.6
2026-06-14 21:44:58,20.6,93.8
2026-06-14 21:44:59,31.8,94.3
2026-06-14 21:45:00,14.0,94.1
2026-06-14 21:45:01,7.6,94.0
2026-06-14 21:45:02,29.6,94.3
2026-06-14 21:45:04,15.4,94.7
2026-06-14 21:45:05,31.7,93.6
2026-06-14 21:45:06,41.3,93.8
2026-06-14 21:45:07,23.7,94.0
2026-06-14 21:45:08,14.4,94.3
2026-06-14 21:45:09,41.4,94.4
2026-06-14 21:45:10,46.5,95.0
2026-06-14 21:45:11,46.1,95.0
2026-06-14 21:45:12,72.0,95.8
2026-06-14 21:45:13,46.1,95.3
2026-06-14 21:45:14,30.0,95.5
2026-06-14 21:45:15,62.0,95.6
2026-06-14 21:45:16,63.0,95.3
2026-06-14 21:45:17,43.4,93.4
2026-06-14 21:45:18,44.4,93.7
2026-06-14 21:45:19,33.7,94.4
2026-06-14 21:45:20,27.3,95.6
2026-06-14 21:45:21,39.7,93.4
2026-06-14 21:45:22,33.7,94.0
2026-06-14 21:45:23,17.5,93.9
2026-06-14 21:45:24,22.7,93.4
2026-06-14 21:45:25,19.1,93.3
2026-06-14 21:45:26,18.5,93.6
2026-06-14 21:45:27,22.1,94.0
2026-06-14 21:45:28,20.6,94.4
2026-06-14 21:45:29,36.6,94.0
2026-06-14 21:45:30,21.1,93.6
2026-06-14 21:45:31,13.8,93.9
2026-06-14 21:45:32,26.3,94.4
2026-06-14 21:45:33,25.0,95.9
2026-06-14 21:45:34,39.3,94.4
2026-06-14 21:45:35,18.8,94.4
2026-06-14 21:45:36,8.7,94.6
2026-06-14 21:45:37,12.1,94.6
2026-06-14 21:45:38,13.1,94.6
2026-06-14 21:45:39,8.8,94.8
2026-06-14 21:45:40,31.5,95.2
2026-06-14 21:45:41,12.7,94.4
2026-06-14 21:45:42,20.3,94.7
2026-06-14 21:45:43,18.7,94.8
2026-06-14 21:45:44,5.4,94.8
2026-06-14 21:45:45,14.2,94.8
2026-06-14 21:45:46,21.6,95.3
2026-06-14 21:45:47,28.4,95.4
2026-06-14 21:45:48,17.6,92.9
2026-06-14 21:45:49,21.3,92.0
2026-06-14 21:45:50,22.8,89.7
2026-06-14 21:45:51,17.6,89.9
2026-06-14 21:45:52,20.8,89.5
2026-06-14 21:45:53,17.3,90.9
2026-06-14 21:45:54,47.2,92.2
2026-06-14 21:45:56,28.1,94.5
2026-06-14 21:45:57,53.0,97.1
2026-06-14 21:45:58,60.6,96.1
2026-06-14 21:45:59,32.0,90.9
2026-06-14 21:46:00,36.6,91.3
2026-06-14 21:46:01,19.0,91.3
2026-06-14 21:46:02,15.1,91.0
2026-06-14 21:46:03,24.8,91.2
2026-06-14 21:46:04,18.3,91.3
2026-06-14 21:46:05,33.0,92.4
2026-06-14 21:46:06,28.1,92.8
2026-06-14 21:46:07,26.6,92.9
2026-06-14 21:46:08,17.2,92.8
2026-06-14 21:46:09,28.3,93.6
2026-06-14 21:46:10,39.9,94.8
2026-06-14 21:46:11,33.3,92.0
2026-06-14 21:46:12,26.1,91.2
2026-06-14 21:46:13,17.4,91.4
2026-06-14 21:46:14,11.6,91.1
2026-06-14 21:46:15,24.6,90.8
2026-06-14 21:46:16,14.8,90.9
2026-06-14 21:46:17,16.6,90.8
2026-06-14 21:46:18,22.4,90.9
2026-06-14 21:46:19,18.5,91.0
2026-06-14 21:46:20,14.5,91.1
2026-06-14 21:46:21,20.5,91.2
2026-06-14 21:46:22,7.4,91.2
2026-06-14 21:46:23,27.9,91.4
2026-06-14 21:46:24,23.2,91.7
2026-06-14 21:46:25,7.6,91.8
2026-06-14 21:46:26,7.2,91.8
2026-06-14 21:46:27,16.5,91.9
2026-06-14 21:46:28,11.2,92.0
2026-06-14 21:46:29,8.2,92.0
2026-06-14 21:46:30,21.8,92.4
2026-06-14 21:46:31,11.6,92.6
2026-06-14 21:46:32,11.2,92.7
2026-06-14 21:46:33,18.1,93.5
2026-06-14 21:46:34,22.8,93.6
2026-06-14 21:46:35,23.8,93.8
2026-06-14 21:46:36,23.3,94.3
2026-06-14 21:46:37,32.0,95.5
2026-06-14 21:46:38,68.5,95.2
2026-06-14 21:46:39,56.2,96.5
2026-06-14 21:46:40,32.6,93.8
2026-06-14 21:46:41,14.0,93.3
2026-06-14 21:46:42,26.6,93.5
2026-06-14 21:46:43,34.9,94.8
2026-06-14 21:46:44,59.2,93.8
2026-06-14 21:46:46,71.9,93.2
2026-06-14 21:46:47,75.4,96.7
2026-06-14 21:46:48,72.8,96.5
2026-06-14 21:46:49,76.2,96.1
2026-06-14 21:46:50,52.8,93.2
2026-06-14 21:46:51,59.9,95.1
2026-06-14 21:46:52,91.3,95.9
2026-06-14 21:46:53,63.0,95.2
2026-06-14 21:46:54,63.9,93.7
2026-06-14 21:46:55,24.2,94.1
2026-06-14 21:46:56,27.4,93.9
2026-06-14 21:46:57,61.7,95.4
2026-06-14 21:46:58,50.7,94.5
2026-06-14 21:46:59,52.1,94.3
2026-06-14 21:47:00,44.5,94.3
2026-06-14 21:47:01,36.2,94.5
2026-06-14 21:47:02,62.1,93.1
2026-06-14 21:47:03,69.5,93.2
2026-06-14 21:47:04,56.7,94.0
2026-06-14 21:47:05,57.2,96.6
2026-06-14 21:47:06,91.7,97.0
2026-06-14 21:47:07,87.1,92.8
2026-06-14 21:47:08,48.1,92.6
2026-06-14 21:47:09,73.7,94.1
2026-06-14 21:47:10,76.5,94.9
2026-06-14 21:47:11,92.0,94.2
2026-06-14 21:47:12,76.7,93.2
2026-06-14 21:47:13,30.3,93.1
2026-06-14 21:47:14,60.3,93.7
2026-06-14 21:47:15,57.3,93.9
2026-06-14 21:47:16,36.1,94.2
2026-06-14 21:47:17,62.8,94.5
2026-06-14 21:47:19,79.7,94.4
2026-06-14 21:47:20,78.4,94.7
2026-06-14 21:47:21,91.3,94.1
2026-06-14 21:47:22,66.9,94.4
2026-06-14 21:47:23,52.2,94.4
2026-06-14 21:47:24,58.5,93.9
2026-06-14 21:47:25,66.9,92.8
2026-06-14 21:47:26,34.5,92.8
2026-06-14 21:47:27,48.4,91.6
2026-06-14 21:47:28,48.6,93.1
2026-06-14 21:47:29,49.2,92.2
2026-06-14 21:47:30,46.4,92.3
2026-06-14 21:47:31,30.0,92.4
2026-06-14 21:47:32,27.4,92.9
2026-06-14 21:47:33,26.0,93.8
2026-06-14 21:47:34,41.8,94.3
2026-06-14 21:47:35,25.2,94.1
2026-06-14 21:47:36,56.1,96.3
2026-06-14 21:47:37,68.8,94.7
2026-06-14 21:47:38,54.3,90.6
2026-06-14 21:47:39,48.9,90.7
2026-06-14 21:47:40,32.8,91.0
2026-06-14 21:47:41,20.6,92.0
2026-06-14 21:47:42,44.4,91.7
2026-06-14 21:47:43,23.4,90.3
2026-06-14 21:47:44,50.3,91.7
2026-06-14 21:47:46,70.6,92.3
2026-06-14 21:47:47,61.5,94.5
2026-06-14 21:47:48,77.4,95.0
2026-06-14 21:47:49,41.6,95.3
2026-06-14 21:47:50,42.7,94.8
2026-06-14 21:47:51,52.8,94.0
2026-06-14 21:47:52,15.3,92.9
2026-06-14 21:47:53,27.5,91.4
2026-06-14 21:47:54,35.9,91.2
2026-06-14 21:47:55,13.1,91.4
2026-06-14 21:47:56,15.4,91.8
2026-06-14 21:47:57,28.1,92.2
2026-06-14 21:47:58,17.5,92.3
2026-06-14 21:47:59,19.8,92.7
2026-06-14 21:48:00,33.0,92.1
2026-06-14 21:48:01,25.6,91.3
2026-06-14 21:48:02,26.1,90.9
2026-06-14 21:48:03,47.0,91.4
2026-06-14 21:48:04,36.8,91.8
2026-06-14 21:48:05,16.6,91.9
2026-06-14 21:48:06,34.1,91.4
2026-06-14 21:48:07,16.2,92.1
2026-06-14 21:48:09,18.3,92.7
2026-06-14 21:48:10,33.1,93.7
2026-06-14 21:48:11,40.0,94.7
2026-06-14 21:48:12,33.1,93.6
2026-06-14 21:48:13,32.6,92.5
2026-06-14 21:48:14,20.3,91.5
2026-06-14 21:48:15,21.3,92.7
2026-06-14 21:48:16,33.3,91.7
2026-06-14 21:48:17,15.2,91.5
2026-06-14 21:48:18,24.5,91.8
2026-06-14 21:48:19,28.1,92.2
2026-06-14 21:48:20,22.4,92.2
2026-06-14 21:48:21,19.6,92.5
2026-06-14 21:48:22,23.8,92.6
2026-06-14 21:48:23,20.3,92.6
2026-06-14 21:48:24,13.8,92.7
2026-06-14 21:48:25,27.0,92.9
2026-06-14 21:48:26,16.2,93.0
2026-06-14 21:48:27,16.3,92.9
2026-06-14 21:48:28,38.1,92.6
2026-06-14 21:48:29,24.1,93.0
2026-06-14 21:48:30,38.2,94.0
2026-06-14 21:48:31,48.7,93.3
2026-06-14 21:48:32,52.8,94.4
2026-06-14 21:48:33,94.5,96.8
2026-06-14 21:48:34,94.5,91.1
2026-06-14 21:48:35,68.9,92.3
2026-06-14 21:48:36,52.0,93.2
2026-06-14 21:48:37,34.4,93.6
2026-06-14 21:48:38,28.2,93.9
2026-06-14 21:48:39,36.3,94.1
2026-06-14 21:48:40,59.0,95.0
2026-06-14 21:48:41,71.8,95.3
2026-06-14 21:48:42,98.5,93.5
2026-06-14 21:48:44,76.2,95.2
2026-06-14 21:48:45,76.9,95.3
2026-06-14 21:48:46,77.6,95.9
2026-06-14 21:48:47,89.8,92.7
2026-06-14 21:48:48,56.2,91.4
2026-06-14 21:48:49,51.5,91.7
2026-06-14 21:48:50,34.0,92.3
2026-06-14 21:48:51,40.2,93.4
2026-06-14 21:48:52,84.0,91.6
2026-06-14 21:48:53,24.5,91.7
2026-06-14 21:48:54,33.8,93.6
2026-06-14 21:48:55,49.2,93.1
2026-06-14 21:48:56,62.8,94.4
2026-06-14 21:48:57,53.4,94.3
2026-06-14 21:48:58,63.7,94.5
2026-06-14 21:48:59,63.5,95.1
2026-06-14 21:49:00,60.7,94.8
2026-06-14 21:49:01,55.1,94.5
2026-06-14 21:49:02,45.2,94.3
2026-06-14 21:49:03,44.5,94.3
2026-06-14 21:49:04,35.6,93.3
2026-06-14 21:49:05,41.7,93.9
2026-06-14 21:49:06,41.3,93.3
2026-06-14 21:49:07,34.1,93.4
2026-06-14 21:49:08,56.4,93.4
2026-06-14 21:49:09,79.1,93.0
2026-06-14 21:49:10,40.3,93.3
2026-06-14 21:49:11,70.8,94.7
2026-06-14 21:49:12,90.2,92.5
2026-06-14 21:49:13,76.2,90.1
2026-06-14 21:49:14,70.2,90.9
2026-06-14 21:49:15,50.8,90.0
2026-06-14 21:49:17,27.5,88.6
2026-06-14 21:49:18,20.5,87.9
2026-06-14 21:49:19,19.6,88.0
2026-06-14 21:49:20,7.4,88.0
2026-06-14 21:49:21,25.1,88.2
2026-06-14 21:49:22,32.0,88.7
2026-06-14 21:49:23,8.2,88.9
2026-06-14 21:49:24,14.2,88.9
2026-06-14 21:49:25,27.1,89.0
2026-06-14 21:49:26,16.0,89.1
2026-06-14 21:49:27,15.9,88.2
2026-06-14 21:49:28,27.6,88.4
2026-06-14 21:49:29,43.3,89.5
2026-06-14 21:49:30,52.4,91.3
2026-06-14 21:49:31,59.0,91.5
2026-06-14 21:49:32,25.7,91.8
2026-06-14 21:49:33,26.1,91.7
2026-06-14 21:49:34,41.5,92.0
2026-06-14 21:49:35,28.1,91.5
2026-06-14 21:49:36,18.8,91.6
2026-06-14 21:49:37,23.5,91.7
2026-06-14 21:49:38,15.8,92.7
2026-06-14 21:49:39,19.4,92.7
2026-06-14 21:49:40,39.7,92.9
2026-06-14 21:49:41,14.8,93.1
2026-06-14 21:49:42,12.6,93.8
2026-06-14 21:49:43,24.1,94.3
2026-06-14 21:49:44,12.5,94.6
2026-06-14 21:49:45,16.7,95.3
2026-06-14 21:49:46,33.4,91.9
2026-06-14 21:49:47,17.5,90.8
2026-06-14 21:49:48,10.7,91.0
2026-06-14 21:49:49,30.0,91.1
2026-06-14 21:49:50,12.2,91.3
2026-06-14 21:49:51,18.4,90.7
2026-06-14 21:49:52,17.7,90.7
2026-06-14 21:49:53,9.3,90.9
2026-06-14 21:49:54,14.2,91.0
2026-06-14 21:49:55,21.4,91.0
2026-06-14 21:49:56,12.2,91.0
2026-06-14 21:49:57,19.5,91.1
2026-06-14 21:49:58,21.3,91.8
2026-06-14 21:49:59,18.8,92.4
2026-06-14 21:50:00,11.6,92.5
2026-06-14 21:50:01,21.6,92.5
2026-06-14 21:50:02,10.9,92.7
2026-06-14 21:50:03,16.9,92.7
2026-06-14 21:50:04,17.9,92.7
2026-06-14 21:50:05,9.0,92.8
2026-06-14 21:50:06,17.4,92.9
2026-06-14 21:50:07,18.1,93.0
2026-06-14 21:50:08,8.4,93.0
2026-06-14 21:50:09,10.3,93.1
2026-06-14 21:50:10,29.5,93.7
2026-06-14 21:50:11,34.0,95.1
2026-06-14 21:50:12,45.8,92.9
2026-06-14 21:50:13,9.1,92.9
2026-06-14 21:50:14,11.9,92.9
2026-06-14 21:50:15,18.3,93.1
2026-06-14 21:50:16,8.3,93.2
2026-06-14 21:50:17,11.3,93.1
2026-06-14 21:50:19,25.1,93.2
2026-06-14 21:50:20,15.1,93.1
2026-06-14 21:50:21,7.0,93.1
2026-06-14 21:50:22,25.9,93.3
2026-06-14 21:50:23,13.8,93.3
2026-06-14 21:50:24,11.7,93.4
2026-06-14 21:50:25,19.3,93.6
2026-06-14 21:50:26,8.1,93.6
2026-06-14 21:50:27,10.1,93.6
2026-06-14 21:50:28,17.7,93.6
2026-06-14 21:50:29,8.7,93.9
2026-06-14 21:50:30,11.4,93.9
2026-06-14 21:50:31,22.4,93.9
2026-06-14 21:50:32,12.4,94.1
2026-06-14 21:50:33,7.6,94.1
2026-06-14 21:50:34,18.8,94.2
2026-06-14 21:50:35,15.6,94.2
2026-06-14 21:50:36,9.5,94.3
2026-06-14 21:50:37,19.5,94.4
2026-06-14 21:50:38,13.0,94.4
2026-06-14 21:50:39,11.3,94.3
2026-06-14 21:50:40,19.4,94.5
2026-06-14 21:50:41,9.8,94.4
2026-06-14 21:50:42,9.7,94.4
2026-06-14 21:50:43,21.1,94.5
2026-06-14 21:50:44,13.4,94.5
2026-06-14 21:50:45,13.8,94.8
2026-06-14 21:50:46,41.5,95.7
2026-06-14 21:50:47,22.8,92.7
2026-06-14 21:50:48,13.0,92.5
2026-06-14 21:50:49,21.8,92.7
2026-06-14 21:50:50,27.1,90.4
2026-06-14 21:50:51,5.1,90.2
2026-06-14 21:50:52,16.8,90.4
2026-06-14 21:50:53,12.0,90.3
2026-06-14 21:50:54,10.9,90.3
2026-06-14 21:50:55,18.3,90.4
2026-06-14 21:50:56,9.6,90.5
2026-06-14 21:50:57,11.4,90.4
2026-06-14 21:50:58,21.1,90.5
2026-06-14 21:50:59,10.7,90.5
2026-06-14 21:51:00,12.2,90.5
2026-06-14 21:51:01,18.6,90.6
2026-06-14 21:51:02,9.5,90.7
2026-06-14 21:51:03,6.6,90.6
2026-06-14 21:51:04,20.2,90.7
2026-06-14 21:51:05,13.9,90.8
2026-06-14 21:51:06,9.5,90.7
2026-06-14 21:51:07,16.5,90.8
2026-06-14 21:51:08,9.9,91.0
2026-06-14 21:51:09,14.8,91.0
2026-06-14 21:51:10,37.5,92.0
2026-06-14 21:51:11,12.8,92.0
2026-06-14 21:51:12,11.9,92.0
2026-06-14 21:51:13,19.5,92.2
2026-06-14 21:51:14,10.8,92.3
2026-06-14 21:51:15,13.8,92.3
2026-06-14 21:51:16,19.6,92.3
2026-06-14 21:51:17,15.4,92.1
2026-06-14 21:51:18,9.7,92.0
2026-06-14 21:51:19,19.0,92.1
2026-06-14 21:51:20,12.2,92.1
2026-06-14 21:51:21,11.3,92.1
2026-06-14 21:51:22,29.6,92.2
2026-06-14 21:51:23,18.1,92.2
2026-06-14 21:51:24,12.5,92.2
2026-06-14 21:51:25,20.0,92.3
2026-06-14 21:51:26,16.1,92.4
2026-06-14 21:51:27,12.4,92.3
2026-06-14 21:51:28,18.2,92.5
2026-06-14 21:51:29,12.2,92.5
2026-06-14 21:51:30,12.2,92.5
2026-06-14 21:51:31,20.5,92.6
2026-06-14 21:51:32,8.0,92.6
2026-06-14 21:51:33,16.3,92.6
2026-06-14 21:51:34,17.1,92.6
2026-06-14 21:51:35,9.1,92.6
2026-06-14 21:51:36,12.0,92.7
2026-06-14 21:51:37,25.0,92.7
2026-06-14 21:51:38,8.4,93.0
